Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,ISO,Country,Subregion,Region,Location,Magnitude,Magnitude Scale,Latitude,Longitude,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths
Natural,Hydrological,Flood,Riverine flood,IDN,Indonesia,South-eastern Asia,Asia,"Bogor, Kota Depok districts (Jawa Barat province), Kota Jakarta Timur, Kota Jakarta Selatan districts (Dki Jakarta province), Tangerang district (Banten province)",2180.0,Km2,-0.789275,106.83,2008,1.0,2.0,2008,1.0,6.0,
Natural,Hydrological,Flood,Riverine flood,AUS,Australia,Australia and New Zealand,Oceania,"Brisbane, Southern Downs, Scenic Rim, Ipswich districts (Queensland province), Lismore, Richmond Valley, Kyogle, Tweed, Bellingen, Tenterfield, Ballina districts (New South Wales province)",41560.0,Km2,-25.274398,152.87,2008,1.0,3.0,2008,1.0,9.0,1.0
Natural,Hydrological,Flood,Riverine flood,BRA,Brazil,Latin America and the Caribbean,Americas,"Cajati, Peruibe, Jacupiranga, Sao Jose dos Campos, Itariri, Pariquera-acu, Miracatu, Juquia, Iguape, Eldorado districts (Sao Paulo province)",23020.0,Km2,-14.235004,-51.92528,2008,1.0,12.0,2008,1.0,16.0,4.0
Natural,Hydrological,Flood,Riverine flood,AUS,Australia,Australia and New Zealand,Oceania,"Yamba area (Unincorporated NSW, New South Wales province), Proserpine, Airlie Beach, Bowen areas (Whitsunday district, Queensland province), Giru area (Burdekin district, Queensland province), Georgetown area (Etheridge district, Queensland province), Charleville area (Murweh district, Queensland province), Aramac, Muttaburra, Willow villages (Barcaldine district, Queensland province), Belyando, Clermont villages (Isaac district, Queensland province), Emerald, Sapphire villages (Central Highlands district, Queensland province), hargomindah village (Bulloo district, Queensland province), Mirani, Finch Hatton villages (Mackay district, Queensland province), Cunnamulla village (Paroo district, Queensland province), Townsville, Charters Towers, Longreach, Winton, Barcoo, Quilpie, Blackall Tambo districts (Queensland province)",649500.0,Km2,-25.274398,144.56,2008,1.0,14.0,2008,2.0,1.0,
Natural,Hydrological,Flood,Riverine flood,BRA,Brazil,Latin America and the Caribbean,Americas,"Itaipava city (Petrópolis district, Rio De Janeiro province)",290.0,Km2,-14.235004,-51.92528,2008,2.0,2.0,2008,2.0,6.0,9.0
Natural,Hydrological,Flood,Riverine flood,IDN,Indonesia,South-eastern Asia,Asia,"Kota Jakarta Barat, Kota Jakarta Pusat, Kota Jakarta Timur districts (Dki Jakarta province)",380.0,Km2,-0.789275,106.85,2008,2.0,1.0,2008,2.0,6.0,3.0
Natural,Hydrological,Flood,Riverine flood,ECU,Ecuador,Latin America and the Caribbean,Americas,"Samborondon, Salitre, Daule, San Jacinto de Yaguachi, Alfredo Baquerizo Moreno, Santa Lucia districts (Guayas province), Chone, Tosagua districts (Manabi province), Babahoyo, Baba, Montalvo, Vinces, Urdaneta districts (Los Rios province), Azuay, Esmeraldas, El Oro, Santa Elena, Carchi, Cotopaxi, Canar, Chimborazo, Loja, Bolivar, Imbabura, Pincincha provinces",75830.0,Km2,-1.831239,-78.183406,2008,1.0,30.0,2008,3.0,3.0,41.0
Natural,Hydrological,Flood,Riverine flood,IDN,Indonesia,South-eastern Asia,Asia,Pasuruan district (Jawa Timur province),810.0,Km2,-0.789275,112.91,2008,1.0,30.0,2008,1.0,31.0,3.0
Natural,Hydrological,Flood,Riverine flood,ARG,Argentina,Latin America and the Caribbean,Americas,"Salta city (Capital district, Salta province), General San Martin, Oran, Rivadavia districts (Salta province)",88120.0,Km2,-38.416097,-63.616672,2008,1.0,28.0,2008,3.0,30.0,
Natural,Hydrological,Flood,Riverine flood,GBR,United Kingdom of Great Britain and Northern Ireland,Northern Europe,Europe,"West Yorkshire, Lancashire, Merseyside, Lincolnshire, Gloucestershire, Wiltshire, North Yorkshire, Cambridgeshire, Kent districts (England province), Shropshire (Salop district, England province), Worcestershire (Hereford and Wor district, England province)",55860.0,Km2,52.92,-3.435973,2008,1.0,15.0,2008,1.0,26.0,
Natural,Hydrological,Flood,Riverine flood,PER,Peru,Latin America and the Caribbean,Americas,"Tumbes, Piura, Lambayeque, Amazonas, Loreto, San Martin, Huanuco, Pasco, Ucayali, Junin, Apurimac, Ica, Ayacucho, Arequipa, Puno, Moquegua, Tacna, Ancash, Cajamarca, Huancavelica, Madre de Dios, Lima provinces",456900.0,Km2,-9.189967,-75.015152,2008,2.0,4.0,2008,3.0,14.0,40.0
Natural,Hydrological,Flood,Flash flood,IDN,Indonesia,South-eastern Asia,Asia,Situbondo district (Jawa Timur province),400.0,Km2,-0.789275,114.0,2008,2.0,8.0,2008,2.0,12.0,14.0
Natural,Hydrological,Flood,Riverine flood,PHL,Philippines,South-eastern Asia,Asia,"Naujan, Baco areas (Mindoro Oriental district, Region IV province), Albay, Camarines Sur, Camarines Norte, Sorgoson, Catanduanes districts (Region V province), Capiz district (Region VI province), Eastern Samar, Northern Samar, Samar, Leyte districts (Region VIII province), Misamis Oriental, Lanao del Norte districts (Region X province), Sultan Kudarat district (Region XII province)",21800.0,Km2,11.64,125.22,2008,2.0,12.0,2008,3.0,12.0,63.0
Natural,Hydrological,Flood,Riverine flood,KAZ,Kazakhstan,Central Asia,Asia,"Saryaghash, Ordabasy, Arys, Shymkent City area, Shardara districts (Yujno-kazachstanskaya province), Kyzylordinskaya province",51580.0,Km2,42.3,68.55,2008,2.0,20.0,2008,3.0,3.0,1.0
Natural,Hydrological,Flood,Riverine flood,AUS,Australia,Australia and New Zealand,Oceania,"Gooseponds, Hospital Bridge, Glenella, the CBD areas (Mackay district, Queensland province), Calliope, Gladstone, Miriam Vale, Agnes Water, Seventeen Seventy towns (Gladstone district, Queensland province), Gogango, Rockhampton towns (Rockhampton district, Queensland province), Bundaberg city (Bundaberg district, Queensland province), Giru village (Burdekin district, Queensland province), Thuringowa area (Townsville district, Queensland province), Atherton, Tolga towns (Tablelands district, Queensland province), Edmonton area (Cairns district, Queensland province)",44350.0,Km2,-25.274398,149.54,2008,2.0,13.0,2008,2.0,26.0,2.0
Natural,Hydrological,Flood,Riverine flood,IDN,Indonesia,South-eastern Asia,Asia,"Boyolali, Klaten, Kota Surakarta, Sukoharjo districts (Jawa Tengah province), Bojonegoro, Lamongan, Ngawi districts (Jawa Timur province)",11590.0,Km2,-0.789275,112.37,2008,3.0,1.0,2008,3.0,14.0,3.0
Natural,Hydrological,Flood,Riverine flood,BRA,Brazil,Latin America and the Caribbean,Americas,"Paraiba, Piaui, Rio Grande do Norte, Maranhao, Pernambuco, Ceara provinces",1120000.0,Km2,-14.235004,-51.92528,2008,3.0,30.0,2008,4.0,4.0,36.0
Natural,Hydrological,Flood,Riverine flood,KEN,Kenya,Sub-Saharan Africa,Africa,Taita Taveta district (Coast province),12190.0,Km2,-0.023559,38.17,2008,3.0,17.0,2008,4.0,5.0,
Natural,Hydrological,Flood,Riverine flood,IDN,Indonesia,South-eastern Asia,Asia,"Kampar, Kota Pekanbaru, Kuantan Singingi districts (Riau province)",80090.0,Km2,0.54,101.78,2008,3.0,10.0,2008,4.0,3.0,
Natural,Hydrological,Flood,Flood (General),KEN,Kenya,Sub-Saharan Africa,Africa,"Chalbi area (Marsabit district, Eastern province), Rachuonyo district (Nyanza province)",21280.0,Km2,2.83,37.67,2008,3.0,20.0,2008,4.0,2.0,2.0
Natural,Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,"Tamil Nadu, Karnataka provinces",144300.0,Km2,10.76,78.72,2008,3.0,20.0,2008,3.0,28.0,37.0
Natural,Hydrological,Flood,Riverine flood,USA,United States of America,Northern America,Americas,"Missouri, Mississippi, Arkansas, Indiana, Illinois, Ohio, Kentucky, Oklahoma, Iowa, Wisconsin, Texas provinces",565200.0,Km2,36.23,-95.712891,2008,3.0,17.0,2008,4.0,20.0,18.0
Natural,Hydrological,Flood,Riverine flood,LKA,Sri Lanka,Southern Asia,Asia,"Mannar district (Northern province), Ratnapura district (Sabaragamuwa province), Gampaha district (Western province), Puttalam district (North Western province), Uva, Eastern provinces",43220.0,Km2,7.83,80.82,2008,3.0,12.0,2008,3.0,14.0,8.0
Natural,Hydrological,Flood,Riverine flood,CAN,Canada,Northern America,Americas,"Belleville city, Foxboro community, Tweed village (Hastings district, Ontario province), Campbellford, Trent Hills municipality (Northumberland district, Ontario province), Ottawa city (Ottawa province, Ontario province)",22900.0,Km2,44.46,-106.346771,2008,4.0,10.0,2008,4.0,24.0,
Natural,Hydrological,Flood,Flash flood,IDN,Indonesia,South-eastern Asia,Asia,Aceh Barat district (Nangroe Aceh Darussalam province),4200.0,Km2,4.65,95.77,2008,4.0,23.0,2008,4.0,27.0,
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,"Guizhou Sheng, Hubei Sheng, Guangxi Zhuangzu Zizhiqu, Hunan Sheng, Jiangxi Sheng, Guangdong Sheng, Sichuan Sheng, Chongquing Shi, Shaanxi Sheng provinces",106000.0,Km2,35.86166,104.195397,2008,5.0,27.0,2008,6.0,5.0,64.0
Natural,Hydrological,Flood,Flash flood,LKA,Sri Lanka,Southern Asia,Asia,"Galle, Matara districts (Southern province), Puttalam district (North Western province), Nuwara Eliya district (Central province), Sabaragamuwa, Western provinces",40670.0,Km2,7.18,80.77,2008,5.0,29.0,2008,6.0,5.0,25.0
Natural,Hydrological,Flood,Riverine flood,CHL,Chile,Latin America and the Caribbean,Americas,"Bio Bio, Maule, Valparaiso, Araucania, Los Rios provinces",110500.0,Km2,-35.675147,-71.542969,2008,5.0,19.0,2008,5.0,27.0,5.0
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,"Guangzhou, Shenzhen, Zhuhai, Foshan, Jiangmen, Zhanjiang, Maoming, Zhaoqing, Yangjiang, Dongguan, Zhongshan, Yunfu districts (Guangdong Sheng province), Jiangxi Sheng, Guizhou Sheng, Yunnan Sheng, Zheijiang Sheng, Anhui Sheng, Hubei Sheng, Hunan Sheng, Guangxi Zhuangzu Zizhiqu provinces",366860.0,Km2,35.86166,104.195397,2008,6.0,7.0,2008,6.0,22.0,176.0
Natural,Hydrological,Flood,Riverine flood,ZAF,South Africa,Sub-Saharan Africa,Africa,KwaZulu-Natal province,25970.0,Km2,-30.559482,31.09,2008,6.0,19.0,2008,6.0,19.0,11.0
Natural,Hydrological,Flood,Flash flood,IND,India,Southern Asia,Asia,"Lakhimpu, Dhemaji, Sonitpur districts (Assam province), West Bengal, Orissa, Bihar, Gujarat, Goa, Haryana, Kerala, Karnataka, Maharastra, Madhya Pradesh, Punjab, Rajasthan, Uttar Pradesh, Tamil Nadu, Arunachal Pradesh, Uttarakhand, Jharkhand provinces",350600.0,Km2,25.18,91.54,2008,6.0,11.0,2008,7.0,21.0,1063.0
Natural,Hydrological,Flood,Riverine flood,SUR,Suriname,Latin America and the Caribbean,Americas,"Pusugrunu village (Saramacca district, Sipaliwini province), Bigi Poika village (Bigi Poika district, Para province), Semoisi, Slee villages (Boven Suriname district, Sipaliwini province), Kwamalasamutu, Alalapadu villages (Coeroeni district, Sipaliwini province), Langa Tabiki, Nason, Benzdorp, Apetina villages (Tapanahony district, Sipaliwini province), Kabalebo district (Sipaliwini province)",30310.0,Km2,8.25,-56.027783,2008,6.0,1.0,2008,6.0,25.0,2.0
Natural,Hydrological,Flood,Riverine flood,KEN,Kenya,Sub-Saharan Africa,Africa,"Tana river delta area (Tana River district, Coast province)",41800.0,Km2,-0.023559,40.12,2008,6.0,13.0,2008,6.0,20.0,16.0
Natural,Hydrological,Flood,Flash flood,VNM,Viet Nam,South-eastern Asia,Asia,"Dac Ngo village (Tuy Duc area, Dak R'Lap district, Dak Nong province)",5300.0,Km2,12.14,107.83,2008,5.0,11.0,2008,5.0,12.0,4.0
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,"Dangyang Shi area (Yichang district, Hubei Sheng province), Shayang Xian area (Jingmen district, Hubei Sheng province), Wuhan Shi area (Wuhan district, Hubei Sheng province)",43960.0,Km2,30.87,113.03,2008,5.0,2.0,2008,5.0,5.0,3.0
Natural,Hydrological,Flood,Riverine flood,CAN,Canada,Northern America,Americas,"James Bay area (Cochrane, Kenora districts, North Ontario province)",3180.0,Km2,52.15,-106.346771,2008,4.0,26.0,2008,5.0,1.0,
Natural,Hydrological,Flood,Flash flood,MEX,Mexico,Latin America and the Caribbean,Americas,"Hidalgo, Tamaulipas, Zacatecas, Tabasco, Veracruz, Oaxaca provinces",193700.0,Km2,23.634501,-102.552784,2008,7.0,6.0,2008,7.0,11.0,12.0
Natural,Hydrological,Flood,Riverine flood,TGO,Togo,Sub-Saharan Africa,Africa,"Agou, Ogou, Kloto, Haho districts (Plateaux province), Ave, Golfe, Vo, Zio districts (Maritime province)",66960.0,Km2,8.619543,0.824782,2008,7.0,1.0,2008,8.0,8.0,6.0
Natural,Hydrological,Flood,Riverine flood,JPN,Japan,Eastern Asia,Asia,"Koobesi_Higasinadaku, Koobesi_Hyoogoku, Koobesi_Kitaku, Koobesi_Nadaku, Koobesi_Nagataku, Koobesi_Nisiku, Koobesi_Sumaku, Koobesi_Tarumiku, Koobesi_Tyuuooku districts (Hyoogo province), Kanazawasi district (Isikawa province)",52420.0,Km2,35.88,136.38,2008,7.0,28.0,2008,7.0,29.0,5.0
Natural,Hydrological,Flood,Riverine flood,PAK,Pakistan,Southern Asia,Asia,"Peshawar district (North-West Frontier province), Balochistan province",32490.0,Km2,33.92,71.7,2008,8.0,2.0,2008,8.0,4.0,36.0
Natural,Hydrological,Flood,Riverine flood,TCD,Chad,Sub-Saharan Africa,Africa,"Ndjamena district (Hadjer Lamis province), Barh Koh, Lac Iro provinces",61820.0,Km2,9.233,18.35,2008,7.0,20.0,2008,8.0,25.0,
Natural,Hydrological,Flood,Riverine flood,GBR,United Kingdom of Great Britain and Northern Ireland,Northern Europe,Europe,"Bridgend city (Mid Glamorgan district), Port Talbot, Swansea cities (West Glamorgan district), Cardiff city (South Glamorga district) (Wales province), Morpeth city (Northumberland district), Ryedale, Hambleton, Richmondshire, Pickering towns (North Yorkshire district), Tenbury Wells town (Salop district) (England province) ; Hereford and Wo district (England province)",47370.0,Km2,53.26,-3.435973,2008,9.0,6.0,2008,9.0,8.0,8.0
Natural,Hydrological,Flood,Riverine flood,IDN,Indonesia,South-eastern Asia,Asia,"Limba B, Biwau, Biawao, Donggala, Limba U2, Moodu, Heledula Utara, Heledulaa Selatan, Ipilo, Bugis, Tenilo, Dembe Jaya II, Dembe Jaya, Wongkaditi Timur areas (Gorontalo district, Gorontalo province), Kota Gorotalo, Bonebolango districts (Gorontalo province), Sumatra Utara, Sulawesi Selatan, Maluku, Riau, Sulawesi Tengah, Jawa Barat, Kalimantan Selatan, Kalimantan Tengah, Kalimantan Timur provinces",9851.0,Km2,0.68,122.52,2008,9.0,6.0,2008,9.0,8.0,16.0
Natural,Hydrological,Flood,Riverine flood,BGD,Bangladesh,Southern Asia,Asia,"Bogra, Sirajganj districts (Rajshahi province)",59250.0,Km2,21.02,90.21,2008,8.0,30.0,2008,9.0,8.0,12.0
Natural,Hydrological,Flood,Flash flood,ETH,Ethiopia,Sub-Saharan Africa,Africa,Gambela province,69940.0,Km2,7.585,33.31,2008,8.0,20.0,2008,8.0,28.0,5.0
Natural,Hydrological,Flood,Riverine flood,IND,India,Southern Asia,Asia,"Khammam, West Godavari, Krishna, Guntur districts (Andhra Pradesh province)",75490.0,Km2,16.65,81.38,2008,9.0,5.0,2008,9.0,11.0,74.0
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,"Jinghong Shi area (Xishuangbanna Dai district, Yunnan Sheng province)",24610.0,Km2,22.62,101.55,2008,8.0,7.0,2008,8.0,11.0,20.0
Natural,Hydrological,Flood,Riverine flood,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Maku district (West Azarbayejan province),7096.0,Km2,39.24,44.69,2008,8.0,7.0,2008,8.0,8.0,3.0
Natural,Hydrological,Flood,Riverine flood,NPL,Nepal,Southern Asia,Asia,"Bardiya, Banke areas (Bheri district, Mid Western province), Dadeldhura, Kanchanpur areas (Mahakali district, Far Western province), Kailali, Doti areas (Seti district, Far Western province), Dang, Salyan areas (Rapti district, Mid Western province),",168100.0,Km2,28.394857,84.124008,2008,9.0,22.0,2008,9.0,29.0,50.0
Natural,Hydrological,Flood,Flash flood,DZA,Algeria,Northern Africa,Africa,Ghardaia province,34760.0,Km2,3.48,32.24,2008,10.0,1.0,2008,10.0,17.0,93.0
Natural,Hydrological,Flood,Riverine flood,NIC,Nicaragua,Latin America and the Caribbean,Americas,"Nueva Segovia, Madriz, Granada, Chontales, Managua provinces",34760.0,Km2,12.0,-85.207229,2008,9.0,24.0,2008,10.0,17.0,13.0
Natural,Hydrological,Flood,Flash flood,VNM,Viet Nam,South-eastern Asia,Asia,"Nghe An, Thua Thien-Hue, Quang Tri, Quang Nam, Quang Ngai, Thanh Hoa provinces",39090.0,Km2,14.9,107.46,2008,10.0,19.0,2008,10.0,20.0,29.0
Natural,Hydrological,Flood,Flash flood,KEN,Kenya,Sub-Saharan Africa,Africa,Mandera district (North Eastern province),45130.0,Km2,4.0,41.9,2008,10.0,14.0,2008,10.0,16.0,3.0
Natural,Hydrological,Flood,Riverine flood,RWA,Rwanda,Sub-Saharan Africa,Africa,"Rubavu, Nyamasheke districts (West/Iburengerazuba province), Ngoma, Kirehe districts (East/Iburasirazuba province)",11140.0,Km2,-1.940278,29.89,2008,10.0,1.0,2008,10.0,6.0,
Natural,Hydrological,Flood,Riverine flood,IND,India,Southern Asia,Asia,"Muzaffarpur, Supaul, Patna, Katihar, Nalanda, Araria, Pashchim Champaran, Sheikhpura, Saharsa, Purnia, Saran, Begusarai, Bhagalpur, Madhepura, Vaishali, Khagaria districts (Bihar province), Assam province",80590.0,Km2,22.044,94.55,2008,8.0,30.0,2008,9.0,8.0,47.0
Natural,Hydrological,Flood,Flash flood,MAR,Morocco,Northern Africa,Africa,"Driouch area (Nador district, Oriental province), Tanger area (Tanger-Assilah district, Tanger - Tétouan province)",146700.0,Km2,33.73,-7.09262,2008,10.0,23.0,2008,11.0,3.0,30.0
Natural,Hydrological,Flood,Flash flood,YEM,Yemen,Western Asia,Asia,"Tarim, Sah, Shibam, Al Qatn, Wadi Al Ayn districts (Hadramaut province), Al Maharah, Taizz, Lahj, Al Mahwit provinces",133200.0,Km2,15.54,49.78,2008,10.0,23.0,2008,10.0,24.0,90.0
Natural,Hydrological,Flood,Riverine flood,VNM,Viet Nam,South-eastern Asia,Asia,"Thai Nguyen, Vinh Phuc, Hoa Binh, Ninh Binh, Thanh Hoa, Nghe An, Ha Tinh, Quang Binh, Ha Nam, Ha Noi City provinces",74590.0,Km2,20.74,106.32,2008,10.0,27.0,2008,11.0,4.0,99.0
Natural,Hydrological,Flood,Flash flood,SOM,Somalia,Sub-Saharan Africa,Africa,"Bardera city (Baardheere district, Gedo province)",111900.0,Km2,1.25,43.5,2008,11.0,3.0,2008,11.0,4.0,
Natural,Hydrological,Flood,Riverine flood,ETH,Ethiopia,Sub-Saharan Africa,Africa,"West Imi town (Afder district, Somali province), Dolo town (Doolo district, Somali province), Kebri Beyah town (Fafan district, Somali province), Halaba area (Selti district, SNNPR province), Kachabira area (KT district, SNNPR province), Mustahil, Kelafo, East Imi towns (Shabelle district, Somali province), Ginir town (Bale district, Oromia province), Shashogo area (Hadiya district, SNNPR province), Gelana area (South Wollo district, Amhara province)",25490.0,Km2,0.83,43.06,2008,11.0,16.0,2008,11.0,17.0,11.0
Natural,Hydrological,Flood,Riverine flood,KEN,Kenya,Sub-Saharan Africa,Africa,"Busia district (Western province), Mandera, Garissa, Wajir districts (North Western province), Marakwet, Trans Nzoia districts (Rift Valley province), Tana River district (Coast province), Migori, Nyando districts (Nyanza province)",37960.0,Km2,0.05,35.12,2008,11.0,10.0,2008,11.0,25.0,17.0
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,"Wenchang Shi, Qionghai Shi areas (Hainan district, Hainan Sheng province), Haikou district (Hainan Sheng province)",29940.0,Km2,19.16,109.82,2008,10.0,10.0,2008,10.0,16.0,3.0
Natural,Hydrological,Flood,Riverine flood,SSD,South Sudan,Sub-Saharan Africa,Africa,"Malakal city (Tonga district, Upper Nile province), Al Mabien, Mayot districts (Upper Nile province), Northern Bahr El Ghazal, Unity, Warab provinces",81580.0,Km2,9.24,29.66,2008,10.0,3.0,2008,10.0,6.0,17.0
Natural,Hydrological,Flood,Riverine flood,IRQ,Iraq,Western Asia,Asia,"Choman district (Erbil province), Pshdar district (Sulaymaniah province)",3310.0,Km2,36.16,45.11,2008,9.0,10.0,2008,9.0,11.0,4.0
Natural,Hydrological,Flood,Riverine flood,CUB,Cuba,Latin America and the Caribbean,Americas,"Bayamo, Manzanillo, Yara districts (Granma province), Frank Pais, Mayari, Sagua de Tanamo districts (Holguin province)",35290.0,Km2,20.61,-77.781167,2008,11.0,17.0,2008,11.0,20.0,
Natural,Hydrological,Flood,Flash flood,PHL,Philippines,South-eastern Asia,Asia,"Alcala, Amulung, Enrile, Gattaran, Iguig, Lasam, Claveria, Peablanca, Solana, Tuguegarao city, Tuao, Camalaniugan, Lallo, Baggao areas (Cagayan district, Region II province), Cauayan city, Quezon, Cabagan, Delfin Albano, Ilagan, Mallig, Tumauni, San Pablo, Sta. Maria, Sto. Thomas areas (Isabela district, Region II province), Casiguran, Dinalungan, Dilasag areas (Aurora district, Region III province), Rizal, Lubuagan areas (Kalinga district, CAR province)",21770.0,Km2,17.95,147.03,2008,11.0,21.0,2008,11.0,24.0,10.0
